customer_id,signup_date,churn_date,plan,region,acquisition_channel,base_mrr
C002399,2024-02-01,2024-12-01,Mid,EU,Organic,473.73
C002400,2024-02-01,,Mid,US,Referral,809.64
C002401,2024-02-01,,SMB,US,Organic,56.73
C002402,2024-02-01,2024-03-01,SMB,EU,Paid Search,62.64
C002403,2024-02-01,,Mid,US,Organic,384.37
C002404,2024-02-01,2025-04-01,Mid,US,Paid Search,483.5
C002405,2024-02-01,2024-08-01,SMB,APAC,Paid Search,116.84
C002406,2024-02-01,2024-05-01,SMB,US,Paid Search,88.02
C002407,2024-02-01,2024-07-01,SMB,US,Organic,93.98
C002408,2024-02-01,2025-04-01,SMB,US,Organic,77.86
C002409,2024-02-01,2024-10-01,SMB,US,Organic,112.22
C002410,2024-02-01,2024-08-01,SMB,EU,Organic,104.77
C002411,2024-02-01,2024-06-01,SMB,US,Paid Search,78.85
C002412,2024-02-01,2024-06-01,SMB,APAC,Social,45.34
C002413,2024-02-01,2025-06-01,SMB,US,Organic,40.43
C002414,2024-02-01,,SMB,US,Organic,85.62
C002415,2024-02-01,2025-05-01,SMB,US,Social,107.19
C002416,2024-02-01,2024-04-01,SMB,EU,Organic,106.91
C002417,2024-02-01,2025-06-01,Mid,US,Paid Search,208.33
C002418,2024-02-01,2024-11-01,SMB,EU,Organic,121.8
C002419,2024-02-01,,Mid,APAC,Organic,466.94
C002420,2024-02-01,2025-08-01,SMB,APAC,Organic,144.57
C002421,2024-02-01,2024-12-01,SMB,US,Social,68.55
C002422,2024-02-01,2025-05-01,Mid,US,Paid Search,246.33
C002423,2024-02-01,2024-06-01,SMB,US,Social,89.02
C002424,2024-02-01,,SMB,US,Organic,64.48
C002425,2024-02-01,,Mid,US,Organic,406.61
C002426,2024-02-01,2024-10-01,SMB,US,Paid Search,48.97
C002427,2024-02-01,,SMB,US,Organic,30.81
C002428,2024-02-01,2024-04-01,SMB,US,Organic,96.13
C002429,2024-02-01,,Mid,US,Paid Search,189.2
C002430,2024-02-01,,Mid,EU,Organic,590.15
C002431,2024-02-01,2025-04-01,Mid,US,Social,518.44
C002432,2024-02-01,,SMB,US,Paid Search,90.94
C002433,2024-02-01,,SMB,US,Organic,55.32
C002434,2024-02-01,,Mid,EU,Organic,481.1
C002435,2024-02-01,,SMB,US,Paid Search,62.61
C002436,2024-02-01,2024-07-01,SMB,US,Organic,99.09
C002437,2024-02-01,,Enterprise,US,Paid Search,3804.71
C002438,2024-02-01,,SMB,US,Organic,67.77
C002439,2024-02-01,2025-04-01,Mid,US,Paid Search,771.66
C002440,2024-02-01,,Mid,EU,Paid Search,304.25
C002441,2024-02-01,,SMB,APAC,Organic,59.76
C002442,2024-02-01,,SMB,EU,Organic,145.11
C002443,2024-02-01,,SMB,US,Paid Search,51.09
C002444,2024-02-01,,SMB,EU,Social,77.62
C002445,2024-02-01,2024-07-01,Mid,US,Paid Search,304.25
C002446,2024-02-01,,Mid,US,Social,607.48
C002447,2024-02-01,,SMB,APAC,Paid Search,43.1
C002448,2024-02-01,2024-09-01,SMB,US,Referral,112.69
C002449,2024-02-01,2024-12-01,SMB,EU,Paid Search,95.27
C002450,2024-02-01,,SMB,US,Organic,95.37
C002451,2024-02-01,2024-06-01,SMB,US,Organic,108.82
C002452,2024-02-01,,Mid,EU,Referral,388.73
C002453,2024-02-01,,SMB,US,Social,112.41
C002454,2024-02-01,,SMB,EU,Paid Search,89.93
C002455,2024-02-01,,SMB,US,Organic,101.47
C002456,2024-02-01,,Mid,US,Social,735.0
C002457,2024-03-01,2025-05-01,SMB,US,Social,76.42
C002458,2024-03-01,2024-06-01,SMB,EU,Referral,117.89
C002459,2024-03-01,2025-02-01,SMB,EU,Paid Search,88.65
C002460,2024-03-01,,Mid,US,Organic,278.56
C002461,2024-03-01,,Mid,US,Paid Search,173.86
C002462,2024-03-01,2025-01-01,SMB,EU,Referral,109.82
C002463,2024-03-01,,Mid,US,Paid Search,407.55
C002464,2024-03-01,2024-05-01,Mid,EU,Organic,797.31
C002465,2024-03-01,2024-11-01,Mid,EU,Organic,893.9
C002466,2024-03-01,,SMB,EU,Social,86.52
C002467,2024-03-01,2024-07-01,SMB,APAC,Organic,79.46
C002468,2024-03-01,,Mid,US,Social,793.38
C002469,2024-03-01,,SMB,US,Social,90.06
C002470,2024-03-01,2025-02-01,Mid,APAC,Social,653.14
C002471,2024-03-01,,SMB,EU,Organic,98.26
C002472,2024-03-01,2024-07-01,SMB,US,Social,67.74
C002473,2024-03-01,2024-11-01,SMB,US,Organic,92.1
C002474,2024-03-01,2024-05-01,SMB,US,Organic,30.89
C002475,2024-03-01,,Mid,US,Organic,605.26
C002476,2024-03-01,2024-08-01,Mid,APAC,Social,932.44
C002477,2024-03-01,,SMB,US,Paid Search,115.55
C002478,2024-03-01,2025-02-01,SMB,US,Organic,88.72
C002479,2024-03-01,,Mid,US,Referral,615.19
C002480,2024-03-01,2024-10-01,SMB,EU,Paid Search,69.43
C002481,2024-03-01,,SMB,APAC,Social,69.39
C002482,2024-03-01,,Enterprise,APAC,Social,2025.79
C002483,2024-03-01,,SMB,US,Social,57.89
C002484,2024-03-01,2024-08-01,SMB,US,Organic,95.35
C002485,2024-03-01,,SMB,US,Organic,44.26
C002486,2024-03-01,,Mid,US,Referral,372.17
C002487,2024-03-01,2025-03-01,Mid,APAC,Paid Search,793.01
C002488,2024-03-01,,SMB,EU,Organic,61.63
C002489,2024-03-01,2024-07-01,SMB,US,Social,90.21
C002490,2024-03-01,2024-08-01,Mid,US,Referral,1039.89
C002491,2024-03-01,,SMB,US,Organic,101.54
C002492,2024-03-01,2024-07-01,SMB,EU,Organic,10.56
C002493,2024-03-01,2024-11-01,SMB,EU,Organic,109.35
C002494,2024-03-01,,SMB,US,Organic,74.26
C002495,2024-03-01,2025-01-01,SMB,EU,Organic,15.81
C002496,2024-03-01,,Enterprise,US,Organic,4561.85
C002497,2024-03-01,,SMB,US,Organic,69.13
C002498,2024-03-01,,Enterprise,US,Organic,3559.62
C002499,2024-03-01,2024-09-01,SMB,US,Social,69.55
C002500,2024-03-01,2024-04-01,SMB,EU,Paid Search,12.85
C002501,2024-03-01,,SMB,APAC,Referral,99.96
C002502,2024-03-01,,Mid,APAC,Social,744.65
C002503,2024-03-01,,SMB,APAC,Social,90.97
C002504,2024-03-01,,Mid,APAC,Organic,253.48
C002505,2024-03-01,2024-07-01,SMB,EU,Social,46.37
C002506,2024-03-01,,Enterprise,APAC,Referral,5313.88
C002507,2024-03-01,,Mid,US,Paid Search,342.6
C002508,2024-03-01,2024-08-01,Mid,EU,Organic,847.41
C002509,2024-03-01,2025-03-01,SMB,US,Paid Search,85.28
C002510,2024-03-01,,SMB,APAC,Organic,48.08
C002511,2024-03-01,,Mid,EU,Organic,692.51
C002512,2024-03-01,,SMB,APAC,Organic,89.37
C002513,2024-03-01,2025-01-01,SMB,EU,Paid Search,115.56
C002514,2024-03-01,2025-06-01,SMB,APAC,Social,73.46
C002515,2024-03-01,2024-12-01,SMB,US,Organic,67.81
C002516,2024-03-01,2025-03-01,Mid,APAC,Referral,677.76
C002517,2024-03-01,2024-11-01,SMB,US,Social,85.97
C002518,2024-03-01,,SMB,US,Social,38.13
C002519,2024-03-01,2025-04-01,SMB,US,Paid Search,145.15
C002520,2024-03-01,,SMB,APAC,Social,90.78
C002521,2024-03-01,,Mid,US,Referral,891.86
C002522,2024-03-01,,SMB,EU,Referral,81.7
C002523,2024-03-01,2024-10-01,SMB,APAC,Social,138.72
C002524,2024-03-01,,SMB,EU,Organic,85.71
C002525,2024-03-01,2024-04-01,SMB,EU,Organic,56.98
C002526,2024-03-01,,Enterprise,US,Referral,5194.53
C002527,2024-03-01,,Enterprise,US,Social,3550.58
C002528,2024-03-01,2024-11-01,SMB,US,Organic,36.69
C002529,2024-03-01,2024-04-01,SMB,US,Organic,64.88
C002530,2024-03-01,2025-08-01,SMB,EU,Organic,79.03
C002531,2024-03-01,2024-10-01,SMB,EU,Organic,87.47
C002532,2024-03-01,,SMB,EU,Paid Search,49.04
C002533,2024-03-01,2025-04-01,SMB,US,Referral,83.19
C002534,2024-03-01,2024-07-01,SMB,US,Paid Search,123.22
C002535,2024-03-01,2025-07-01,SMB,US,Organic,74.7
C002536,2024-03-01,2025-06-01,SMB,EU,Organic,95.94
C002537,2024-03-01,2025-07-01,Mid,US,Paid Search,526.62
C002538,2024-03-01,2025-01-01,SMB,EU,Social,44.08
C002539,2024-03-01,2025-03-01,SMB,US,Social,93.49
C002540,2024-03-01,2025-01-01,SMB,EU,Organic,48.32
C002541,2024-03-01,,Mid,US,Paid Search,619.22
C002542,2024-03-01,2025-07-01,SMB,APAC,Referral,110.92
C002543,2024-04-01,2024-09-01,Mid,US,Social,545.34
C002544,2024-04-01,2024-08-01,SMB,EU,Organic,72.7
C002545,2024-04-01,2024-09-01,SMB,APAC,Organic,105.12
C002546,2024-04-01,,Mid,APAC,Paid Search,807.35
C002547,2024-04-01,2024-11-01,SMB,EU,Referral,52.16
C002548,2024-04-01,,Mid,US,Referral,603.16
C002549,2024-04-01,,SMB,EU,Referral,23.33
C002550,2024-04-01,2024-07-01,SMB,EU,Paid Search,9.56
C002551,2024-04-01,,SMB,US,Paid Search,83.25
C002552,2024-04-01,2024-06-01,SMB,US,Organic,74.2
C002553,2024-04-01,2024-06-01,SMB,EU,Social,92.18
C002554,2024-04-01,2024-08-01,SMB,EU,Organic,65.02
C002555,2024-04-01,2024-07-01,SMB,US,Paid Search,94.88
C002556,2024-04-01,,Mid,EU,Organic,255.16
C002557,2024-04-01,,Mid,US,Social,831.22
C002558,2024-04-01,2024-07-01,SMB,APAC,Organic,94.16
C002559,2024-04-01,,Mid,US,Organic,478.07
C002560,2024-04-01,2025-04-01,SMB,US,Organic,102.89
C002561,2024-04-01,,Mid,EU,Organic,667.34
C002562,2024-04-01,,Mid,US,Paid Search,541.04
C002563,2024-04-01,,Mid,APAC,Referral,670.05
C002564,2024-04-01,,Mid,EU,Paid Search,671.88
C002565,2024-04-01,2025-04-01,Mid,US,Social,963.28
C002566,2024-04-01,2025-04-01,Mid,US,Paid Search,706.48
C002567,2024-04-01,2024-07-01,SMB,US,Organic,71.64
C002568,2024-04-01,2024-05-01,Enterprise,US,Organic,3697.35
C002569,2024-04-01,,Mid,US,Organic,769.9
C002570,2024-04-01,2024-07-01,SMB,EU,Organic,114.82
C002571,2024-04-01,2024-12-01,SMB,EU,Paid Search,84.32
C002572,2024-04-01,,SMB,EU,Organic,103.7
C002573,2024-04-01,,Enterprise,EU,Paid Search,2418.51
C002574,2024-04-01,,SMB,EU,Organic,113.59
C002575,2024-04-01,2025-05-01,SMB,US,Organic,122.45
C002576,2024-04-01,2025-03-01,SMB,EU,Organic,128.42
C002577,2024-04-01,,SMB,APAC,Organic,119.73
C002578,2024-04-01,2024-12-01,SMB,APAC,Social,75.53
C002579,2024-04-01,,Mid,US,Paid Search,860.15
C002580,2024-04-01,2024-11-01,SMB,US,Organic,66.81
C002581,2024-04-01,,SMB,APAC,Organic,81.64
C002582,2024-04-01,,SMB,US,Paid Search,46.8
C002583,2024-04-01,2025-07-01,Mid,EU,Social,569.64
C002584,2024-04-01,,SMB,US,Referral,110.1
C002585,2024-04-01,,SMB,US,Paid Search,36.19
C002586,2024-04-01,,Enterprise,EU,Paid Search,2745.9
C002587,2024-04-01,2025-01-01,SMB,EU,Paid Search,111.65
C002588,2024-04-01,2024-10-01,SMB,EU,Referral,58.28
C002589,2024-04-01,,SMB,US,Social,88.16
C002590,2024-04-01,,SMB,EU,Organic,131.42
C002591,2024-04-01,,SMB,US,Organic,70.43
C002592,2024-04-01,,Enterprise,APAC,Organic,2932.83
C002593,2024-04-01,2025-02-01,SMB,EU,Referral,96.64
C002594,2024-04-01,2024-08-01,SMB,US,Paid Search,76.32
C002595,2024-04-01,,Mid,US,Paid Search,768.8
C002596,2024-04-01,,SMB,APAC,Organic,94.35
C002597,2024-04-01,2025-02-01,SMB,US,Referral,68.8
C002598,2024-04-01,,SMB,APAC,Organic,50.68
C002599,2024-04-01,2024-07-01,SMB,APAC,Organic,84.21
C002600,2024-04-01,,Mid,APAC,Social,573.71
C002601,2024-04-01,,Mid,EU,Referral,451.43
C002602,2024-04-01,2025-03-01,SMB,APAC,Paid Search,44.45
C002603,2024-04-01,2024-06-01,SMB,US,Referral,89.67
C002604,2024-04-01,2024-11-01,SMB,EU,Paid Search,89.51
C002605,2024-04-01,2024-06-01,Mid,US,Organic,807.14
C002606,2024-04-01,2025-04-01,Mid,US,Social,536.19
C002607,2024-04-01,2024-10-01,SMB,US,Paid Search,53.15
C002608,2024-04-01,,Enterprise,US,Referral,1794.15
C002609,2024-04-01,,SMB,US,Organic,60.23
C002610,2024-04-01,,SMB,US,Referral,112.89
C002611,2024-04-01,,Mid,US,Social,781.02
C002612,2024-04-01,2024-08-01,SMB,EU,Social,73.93
C002613,2024-04-01,,Enterprise,US,Social,4469.18
C002614,2024-04-01,2025-04-01,SMB,US,Organic,79.95
C002615,2024-04-01,2025-07-01,SMB,APAC,Organic,83.14
C002616,2024-04-01,,SMB,APAC,Organic,35.83
C002617,2024-04-01,,Mid,EU,Paid Search,542.14
C002618,2024-04-01,,SMB,EU,Social,107.78
C002619,2024-04-01,2024-05-01,SMB,EU,Referral,118.58
C002620,2024-04-01,,Mid,US,Organic,648.32
C002621,2024-04-01,,SMB,US,Social,35.28
C002622,2024-04-01,2024-07-01,Mid,EU,Referral,523.87
C002623,2024-04-01,2025-08-01,SMB,US,Paid Search,83.39
C002624,2024-04-01,2025-03-01,SMB,APAC,Organic,52.24
C002625,2024-04-01,2024-11-01,Mid,APAC,Organic,607.47
C002626,2024-04-01,,SMB,EU,Organic,71.34
C002627,2024-05-01,2024-07-01,SMB,EU,Paid Search,115.13
C002628,2024-05-01,2024-06-01,SMB,US,Referral,68.19
C002629,2024-05-01,2025-03-01,SMB,EU,Organic,66.38
C002630,2024-05-01,2025-04-01,SMB,EU,Organic,87.74
C002631,2024-05-01,,Mid,US,Organic,778.48
C002632,2024-05-01,,SMB,US,Social,126.66
C002633,2024-05-01,,Mid,APAC,Social,433.29
C002634,2024-05-01,,Enterprise,US,Paid Search,4457.68
C002635,2024-05-01,2025-02-01,SMB,US,Social,22.69
C002636,2024-05-01,,Mid,EU,Organic,938.2
C002637,2024-05-01,2025-03-01,SMB,APAC,Organic,105.95
C002638,2024-05-01,2024-07-01,SMB,EU,Paid Search,103.49
C002639,2024-05-01,2025-03-01,Mid,EU,Organic,500.73
C002640,2024-05-01,2024-11-01,SMB,US,Social,41.27
C002641,2024-05-01,2025-04-01,SMB,EU,Paid Search,60.76
C002642,2024-05-01,2025-03-01,SMB,US,Organic,104.97
C002643,2024-05-01,2024-08-01,SMB,EU,Paid Search,59.94
C002644,2024-05-01,2025-06-01,SMB,US,Organic,73.28
C002645,2024-05-01,2025-08-01,Mid,EU,Organic,342.16
C002646,2024-05-01,2024-09-01,SMB,US,Paid Search,57.73
C002647,2024-05-01,,Mid,APAC,Social,491.3
C002648,2024-05-01,,Mid,APAC,Organic,536.28
C002649,2024-05-01,2024-09-01,SMB,US,Organic,79.63
C002650,2024-05-01,,SMB,APAC,Paid Search,127.62
C002651,2024-05-01,2025-05-01,Mid,US,Referral,281.5
C002652,2024-05-01,2024-07-01,SMB,US,Paid Search,131.64
C002653,2024-05-01,2025-03-01,SMB,US,Social,102.31
C002654,2024-05-01,,SMB,US,Paid Search,67.92
C002655,2024-05-01,,SMB,US,Social,57.93
C002656,2024-05-01,2025-08-01,SMB,US,Organic,52.13
C002657,2024-05-01,2024-11-01,SMB,US,Referral,72.68
C002658,2024-05-01,2025-07-01,SMB,EU,Organic,84.78
C002659,2024-05-01,2025-06-01,SMB,APAC,Paid Search,82.1
C002660,2024-05-01,,Mid,APAC,Paid Search,279.47
C002661,2024-05-01,2024-08-01,SMB,US,Paid Search,116.19
C002662,2024-05-01,2024-10-01,SMB,EU,Referral,78.93
C002663,2024-05-01,2025-07-01,Mid,EU,Organic,782.16
C002664,2024-05-01,2025-03-01,SMB,APAC,Social,50.99
C002665,2024-05-01,,SMB,EU,Organic,91.75
C002666,2024-05-01,2025-02-01,SMB,EU,Organic,87.15
C002667,2024-05-01,2025-04-01,SMB,EU,Referral,109.74
C002668,2024-05-01,,SMB,APAC,Organic,94.77
C002669,2024-05-01,2024-07-01,SMB,US,Organic,122.13
C002670,2024-05-01,,Mid,APAC,Organic,595.43
C002671,2024-05-01,,SMB,APAC,Social,31.79
C002672,2024-05-01,2024-09-01,SMB,US,Social,50.64
C002673,2024-05-01,2025-04-01,SMB,US,Paid Search,49.75
C002674,2024-05-01,2024-09-01,SMB,US,Organic,59.41
C002675,2024-05-01,,SMB,EU,Referral,52.93
C002676,2024-05-01,2024-12-01,SMB,APAC,Paid Search,125.61
C002677,2024-05-01,,Enterprise,EU,Social,4380.71
C002678,2024-05-01,2025-07-01,Mid,APAC,Paid Search,436.03
C002679,2024-05-01,,Mid,EU,Organic,794.4
C002680,2024-05-01,,Mid,US,Social,427.11
C002681,2024-05-01,,SMB,APAC,Referral,59.75
C002682,2024-05-01,2025-06-01,SMB,EU,Paid Search,93.91
C002683,2024-05-01,2024-12-01,SMB,EU,Social,73.64
C002684,2024-05-01,2025-06-01,SMB,US,Social,104.37
C002685,2024-05-01,2024-07-01,SMB,US,Paid Search,79.41
C002686,2024-05-01,,SMB,US,Referral,25.18
C002687,2024-05-01,,Mid,EU,Paid Search,450.94
C002688,2024-05-01,,SMB,US,Social,84.06
C002689,2024-05-01,,SMB,APAC,Organic,77.64
C002690,2024-05-01,2024-08-01,SMB,EU,Organic,72.8
C002691,2024-05-01,2025-01-01,SMB,EU,Paid Search,113.13
C002692,2024-05-01,,SMB,US,Organic,70.29
C002693,2024-05-01,2025-01-01,SMB,EU,Organic,50.03
C002694,2024-05-01,2024-06-01,SMB,US,Organic,115.77
C002695,2024-05-01,2024-08-01,SMB,EU,Social,79.62
C002696,2024-05-01,,SMB,US,Paid Search,71.78
C002697,2024-05-01,,Mid,US,Paid Search,690.53
C002698,2024-05-01,2024-10-01,Mid,US,Organic,845.51
C002699,2024-05-01,,SMB,US,Organic,42.8
C002700,2024-05-01,,SMB,APAC,Organic,94.67
C002701,2024-05-01,,SMB,US,Organic,45.27
C002702,2024-05-01,,SMB,APAC,Organic,86.7
C002703,2024-05-01,2025-01-01,SMB,APAC,Organic,67.7
C002704,2024-05-01,2025-02-01,Mid,EU,Social,363.8
C002705,2024-05-01,,SMB,APAC,Paid Search,119.13
C002706,2024-05-01,,SMB,US,Referral,73.04
C002707,2024-05-01,2025-07-01,SMB,US,Social,79.17
C002708,2024-05-01,2024-09-01,SMB,EU,Paid Search,53.35
C002709,2024-05-01,2024-07-01,Mid,US,Organic,821.97
C002710,2024-05-01,,SMB,US,Organic,83.36
C002711,2024-05-01,2025-03-01,SMB,APAC,Organic,45.08
C002712,2024-05-01,2024-06-01,SMB,EU,Referral,106.72
C002713,2024-06-01,2025-08-01,Mid,US,Organic,564.37
C002714,2024-06-01,,Mid,APAC,Organic,712.93
C002715,2024-06-01,2025-01-01,SMB,APAC,Social,79.35
C002716,2024-06-01,,SMB,EU,Organic,64.17
C002717,2024-06-01,,SMB,EU,Referral,85.78
C002718,2024-06-01,,SMB,US,Social,126.5
C002719,2024-06-01,2024-10-01,SMB,APAC,Organic,47.26
C002720,2024-06-01,,Mid,US,Organic,774.54
C002721,2024-06-01,2025-08-01,SMB,US,Organic,60.8
C002722,2024-06-01,,Mid,EU,Social,497.98
C002723,2024-06-01,,Mid,APAC,Organic,636.79
C002724,2024-06-01,,Mid,US,Organic,560.54
C002725,2024-06-01,2024-08-01,Mid,APAC,Social,209.12
C002726,2024-06-01,,Enterprise,APAC,Social,4263.14
C002727,2024-06-01,2025-02-01,SMB,US,Social,67.76
C002728,2024-06-01,2025-06-01,SMB,APAC,Paid Search,73.04
C002729,2024-06-01,2024-09-01,SMB,EU,Social,98.33
C002730,2024-06-01,,SMB,US,Paid Search,124.88
C002731,2024-06-01,2024-09-01,SMB,EU,Organic,66.2
C002732,2024-06-01,2025-08-01,SMB,US,Social,87.72
C002733,2024-06-01,,Mid,US,Paid Search,418.14
C002734,2024-06-01,,SMB,US,Social,105.57
C002735,2024-06-01,2025-03-01,Mid,APAC,Paid Search,1163.31
C002736,2024-06-01,,SMB,US,Organic,108.82
C002737,2024-06-01,,Mid,US,Social,455.82
C002738,2024-06-01,2024-09-01,SMB,US,Social,61.17
C002739,2024-06-01,,SMB,US,Organic,49.72
C002740,2024-06-01,2025-03-01,SMB,EU,Organic,101.38
C002741,2024-06-01,,SMB,US,Paid Search,122.24
C002742,2024-06-01,2024-07-01,SMB,APAC,Social,86.02
C002743,2024-06-01,2024-07-01,SMB,EU,Organic,72.18
C002744,2024-06-01,,Mid,US,Organic,604.35
C002745,2024-06-01,,SMB,US,Social,53.59
C002746,2024-06-01,2024-09-01,SMB,US,Referral,85.45
C002747,2024-06-01,2025-02-01,SMB,US,Organic,82.16
C002748,2024-06-01,2025-02-01,SMB,APAC,Organic,58.63
C002749,2024-06-01,,Mid,EU,Organic,388.11
C002750,2024-06-01,2025-07-01,SMB,EU,Paid Search,73.26
C002751,2024-06-01,2024-10-01,SMB,US,Paid Search,55.8
C002752,2024-06-01,2024-12-01,Mid,EU,Organic,826.29
C002753,2024-06-01,2024-07-01,SMB,EU,Organic,56.73
C002754,2024-06-01,2025-07-01,SMB,APAC,Referral,114.57
C002755,2024-06-01,2025-06-01,Mid,US,Paid Search,475.98
C002756,2024-06-01,,Enterprise,EU,Referral,3501.11
C002757,2024-06-01,2025-07-01,SMB,EU,Organic,74.59
C002758,2024-06-01,2025-04-01,Mid,APAC,Paid Search,510.21
C002759,2024-06-01,2025-04-01,Mid,APAC,Paid Search,526.07
C002760,2024-06-01,2025-01-01,SMB,US,Social,90.87
C002761,2024-06-01,2025-01-01,SMB,US,Social,49.97
C002762,2024-06-01,,Mid,APAC,Organic,664.44
C002763,2024-06-01,,SMB,EU,Social,103.3
C002764,2024-06-01,2025-06-01,SMB,EU,Organic,142.87
C002765,2024-06-01,2025-01-01,SMB,APAC,Paid Search,81.48
C002766,2024-06-01,,SMB,EU,Social,120.13
C002767,2024-06-01,,Mid,APAC,Organic,697.7
C002768,2024-06-01,,SMB,US,Paid Search,116.55
C002769,2024-06-01,,Enterprise,EU,Social,1917.02
C002770,2024-06-01,,SMB,US,Paid Search,88.68
C002771,2024-06-01,2025-01-01,SMB,APAC,Referral,76.01
C002772,2024-06-01,2025-08-01,SMB,EU,Social,58.08
C002773,2024-06-01,,Mid,EU,Referral,653.37
C002774,2024-06-01,2024-09-01,SMB,EU,Organic,101.18
C002775,2024-06-01,2024-11-01,SMB,US,Organic,25.21
C002776,2024-06-01,2025-01-01,SMB,US,Social,90.55
C002777,2024-06-01,,Mid,EU,Social,427.74
C002778,2024-06-01,2024-09-01,SMB,US,Paid Search,41.99
C002779,2024-06-01,,SMB,EU,Organic,58.46
C002780,2024-06-01,2024-10-01,SMB,APAC,Organic,102.01
C002781,2024-06-01,2024-09-01,Mid,US,Social,408.82
C002782,2024-06-01,2025-03-01,Mid,US,Organic,722.45
C002783,2024-06-01,2025-02-01,SMB,US,Referral,109.48
C002784,2024-06-01,,SMB,US,Organic,82.7
C002785,2024-06-01,2025-05-01,SMB,EU,Organic,108.33
C002786,2024-06-01,2025-06-01,SMB,EU,Paid Search,46.58
C002787,2024-06-01,2024-12-01,Mid,US,Organic,383.31
C002788,2024-06-01,,SMB,US,Paid Search,120.71
C002789,2024-06-01,,SMB,EU,Social,24.25
C002790,2024-06-01,2024-07-01,Mid,US,Paid Search,380.35
C002791,2024-06-01,,Mid,US,Organic,741.65
C002792,2024-06-01,,SMB,US,Organic,75.44
C002793,2024-06-01,2025-08-01,SMB,US,Social,57.7
C002794,2024-06-01,2025-04-01,SMB,APAC,Paid Search,96.07
C002795,2024-06-01,,Mid,US,Paid Search,790.11
C002796,2024-06-01,2024-10-01,SMB,US,Social,127.79
C002797,2024-06-01,,SMB,EU,Organic,98.25
C002798,2024-06-01,2025-03-01,SMB,APAC,Paid Search,42.75
C002799,2024-06-01,2025-07-01,SMB,US,Social,89.27
C002800,2024-06-01,2024-10-01,SMB,EU,Paid Search,29.94
C002801,2024-06-01,2024-09-01,SMB,EU,Organic,80.62
C002802,2024-06-01,,Mid,US,Social,283.86
C002803,2024-06-01,,SMB,EU,Paid Search,96.58
C002804,2024-06-01,2024-09-01,SMB,US,Referral,100.24
C002805,2024-07-01,,SMB,EU,Paid Search,16.75
C002806,2024-07-01,2025-03-01,SMB,US,Organic,49.36
C002807,2024-07-01,2025-08-01,SMB,APAC,Social,113.8
C002808,2024-07-01,2024-10-01,SMB,US,Organic,122.58
C002809,2024-07-01,,SMB,APAC,Organic,89.16
C002810,2024-07-01,,SMB,EU,Organic,63.27
C002811,2024-07-01,2024-08-01,Mid,US,Organic,437.16
C002812,2024-07-01,2024-08-01,SMB,US,Social,106.61
C002813,2024-07-01,,SMB,APAC,Paid Search,78.73
C002814,2024-07-01,2025-05-01,SMB,APAC,Organic,39.63
C002815,2024-07-01,,Mid,US,Paid Search,245.78
C002816,2024-07-01,2025-04-01,Mid,US,Social,513.77
C002817,2024-07-01,2025-07-01,SMB,EU,Social,102.47
C002818,2024-07-01,,SMB,US,Referral,66.02
C002819,2024-07-01,2024-08-01,SMB,EU,Paid Search,137.42
C002820,2024-07-01,2024-09-01,SMB,EU,Social,86.2
C002821,2024-07-01,,SMB,US,Social,64.81
C002822,2024-07-01,,Mid,US,Organic,110.05
C002823,2024-07-01,2025-02-01,SMB,US,Social,65.48
C002824,2024-07-01,,SMB,EU,Organic,78.46
C002825,2024-07-01,2024-12-01,SMB,US,Referral,75.04
C002826,2024-07-01,2024-12-01,SMB,EU,Social,121.66
C002827,2024-07-01,,Mid,APAC,Paid Search,394.55
C002828,2024-07-01,2024-11-01,SMB,APAC,Paid Search,86.29
C002829,2024-07-01,,Mid,US,Organic,709.12
C002830,2024-07-01,2024-09-01,SMB,EU,Social,118.24
C002831,2024-07-01,,SMB,EU,Organic,44.66
C002832,2024-07-01,,SMB,US,Referral,39.42
C002833,2024-07-01,,Mid,APAC,Organic,574.81
C002834,2024-07-01,,SMB,US,Organic,66.82
C002835,2024-07-01,2025-07-01,Mid,US,Organic,325.2
C002836,2024-07-01,,SMB,EU,Organic,5.51
C002837,2024-07-01,2024-11-01,Mid,EU,Paid Search,500.23
C002838,2024-07-01,,Mid,EU,Social,566.68
C002839,2024-07-01,2024-09-01,SMB,EU,Referral,63.91
C002840,2024-07-01,,Enterprise,US,Organic,2598.23
C002841,2024-07-01,2025-06-01,SMB,US,Social,81.52
C002842,2024-07-01,2025-07-01,SMB,US,Paid Search,75.58
C002843,2024-07-01,2024-10-01,Mid,US,Paid Search,975.29
C002844,2024-07-01,,Enterprise,EU,Organic,3440.86
C002845,2024-07-01,2024-08-01,SMB,US,Organic,76.36
C002846,2024-07-01,,SMB,APAC,Referral,52.93
C002847,2024-07-01,2025-06-01,SMB,US,Paid Search,86.61
C002848,2024-07-01,,Mid,EU,Organic,475.13
C002849,2024-07-01,2024-09-01,SMB,APAC,Paid Search,112.25
C002850,2024-07-01,,Mid,US,Paid Search,280.17
C002851,2024-07-01,2025-06-01,SMB,APAC,Referral,96.55
C002852,2024-07-01,2025-08-01,SMB,EU,Social,75.23
C002853,2024-07-01,,Mid,EU,Organic,587.58
C002854,2024-07-01,,SMB,APAC,Organic,47.91
C002855,2024-07-01,,SMB,EU,Organic,86.38
C002856,2024-07-01,,SMB,US,Organic,70.15
C002857,2024-07-01,2025-04-01,Mid,US,Social,670.7
